CustomerID,first_purchase,last_purchase,frequency,items_count,monetary,product_diversity,returned_orders,returned_items,return_rate,recency,tenure_days,aov,avg_days_between_orders,cluster_id,pca_x,pca_y,churn_risk_score,projected_clv_6m,projected_clv_12m,segment_persona,recommended_action
13515,2011-04-06 10:33:00,2011-09-28 11:26:00,4,681,891.12,50,0.0,0.0,0.0,73,248,222.78,58.3,3,0.0083,0.1359,41.8,99.23,190.83,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13516,2011-04-15 11:06:00,2011-11-18 13:15:00,3,985,1389.41,43,0.0,0.0,0.0,21,239,463.14,109.0,3,0.1604,-0.0416,15.0,234.47,450.91,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13517,2011-06-13 08:44:00,2011-10-11 11:43:00,3,1369,2128.42,125,2.0,9.0,40.0,60,180,709.47,60.0,3,0.0235,0.0999,34.6,366.94,705.66,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13518,2011-09-15 10:29:00,2011-09-15 10:29:00,1,382,627.16,36,0.0,0.0,0.0,86,86,627.16,86.0,1,-0.1976,-0.0632,40.4,194.37,373.79,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13519,2011-09-22 18:24:00,2011-09-22 18:24:00,1,23,122.75,8,1.0,1.0,50.0,78,78,122.75,78.0,1,-0.2359,-0.1439,38.6,39.19,75.37,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13521,2011-11-29 15:09:00,2011-12-08 13:50:00,3,718,1071.73,313,0.0,0.0,0.0,1,10,357.24,4.5,0,0.5066,-0.3427,9.4,504.91,970.98,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13522,2011-11-09 15:11:00,2011-11-09 15:11:00,1,44,125.8,5,0.0,0.0,0.0,30,30,125.8,30.0,2,-0.0968,-0.256,27.9,47.16,90.7,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13523,2010-12-08 14:22:00,2011-11-06 15:11:00,5,1752,3964.88,157,1.0,7.0,16.67,33,366,792.98,83.2,3,0.2055,0.1458,19.9,411.74,791.8,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13524,2011-05-04 12:26:00,2011-10-30 12:34:00,5,324,680.18,17,0.0,0.0,0.0,41,220,136.04,44.8,3,0.1173,0.0965,29.0,104.16,200.31,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13525,2011-04-05 15:36:00,2011-11-25 12:01:00,2,394,628.78,5,0.0,0.0,0.0,15,248,314.39,233.0,2,0.1283,-0.1777,12.4,105.39,202.67,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13527,2011-01-17 11:17:00,2011-11-06 12:04:00,7,1683,2242.36,153,1.0,19.0,12.5,34,327,320.34,48.8,3,0.2364,0.1891,24.1,246.97,474.94,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13529,2011-05-19 11:50:00,2011-09-22 09:15:00,2,74,307.76,15,0.0,0.0,0.0,79,205,153.88,126.0,1,-0.1327,-0.0133,33.1,47.66,91.65,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13531,2010-12-08 15:03:00,2011-05-18 16:56:00,2,174,483.8,17,0.0,0.0,0.0,205,366,241.9,161.0,1,-0.2579,0.1203,65.9,21.39,41.13,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13532,2011-11-06 12:25:00,2011-11-06 12:25:00,1,129,210.31,66,0.0,0.0,0.0,34,34,210.31,34.0,2,-0.0982,-0.2196,28.8,77.87,149.74,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13533,2011-03-17 12:47:00,2011-06-10 11:54:00,3,202,269.09,61,0.0,0.0,0.0,183,268,89.7,42.5,1,-0.2065,0.1457,98.0,0.95,1.83,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13536,2011-09-25 13:30:00,2011-12-08 16:38:00,7,2126,3444.39,91,0.0,0.0,0.0,1,75,492.06,12.3,0,0.6734,-0.139,9.4,1622.74,3120.64,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13538,2011-01-28 10:40:00,2011-10-27 16:34:00,7,175,1280.85,10,0.0,0.0,0.0,43,316,182.98,45.5,3,0.1845,0.1929,29.9,134.82,259.28,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13539,2011-02-03 15:23:00,2011-09-15 10:18:00,3,320,631.34,35,1.0,6.0,25.0,86,309,210.45,111.5,3,-0.0683,0.0912,36.8,61.27,117.83,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13544,2011-04-13 12:09:00,2011-10-31 11:57:00,2,112,276.06,76,0.0,0.0,0.0,40,241,138.03,201.0,2,-0.0373,-0.0988,19.3,43.86,84.35,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13546,2011-05-23 12:14:00,2011-11-27 14:50:00,3,357,621.09,72,0.0,0.0,0.0,12,201,207.03,94.5,2,0.2122,-0.1394,12.4,128.44,247.0,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13548,2011-04-10 11:35:00,2011-09-04 14:50:00,2,436,678.16,114,0.0,0.0,0.0,96,244,339.08,148.0,1,-0.1357,0.0435,37.2,82.82,159.27,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13549,2011-04-11 13:42:00,2011-11-14 09:20:00,7,458,918.2,37,1.0,1.0,12.5,26,242,131.17,36.0,3,0.2459,0.1197,22.7,139.17,267.63,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13551,2011-01-24 14:46:00,2011-01-24 14:46:00,1,12,91.8,4,0.0,0.0,0.0,319,319,91.8,319.0,1,-0.452,0.0131,61.3,5.28,10.16,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13552,2011-01-28 10:10:00,2011-10-04 15:19:00,12,1417,3740.07,82,4.0,31.0,25.0,66,316,311.67,22.7,3,0.2474,0.3973,65.3,194.87,374.76,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13555,2011-05-22 11:06:00,2011-09-27 12:36:00,4,2636,4098.88,128,0.0,0.0,0.0,74,202,1024.72,42.7,3,0.0557,0.2024,50.6,475.64,914.69,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13557,2011-03-04 12:14:00,2011-11-11 15:24:00,2,546,584.06,31,0.0,0.0,0.0,28,281,292.03,253.0,2,0.038,-0.1089,15.8,83.04,159.7,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13558,2011-10-02 13:01:00,2011-12-04 11:24:00,4,338,594.52,123,0.0,0.0,0.0,6,68,148.63,20.7,0,0.3439,-0.1665,12.7,269.89,519.02,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13560,2011-12-02 13:11:00,2011-12-02 13:11:00,1,63,171.42,32,0.0,0.0,0.0,7,7,171.42,7.0,2,0.1134,-0.4068,15.4,75.41,145.02,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13561,2011-05-08 12:39:00,2011-05-08 12:39:00,1,83,141.86,14,0.0,0.0,0.0,216,216,141.86,216.0,1,-0.3806,-0.0156,61.3,12.06,23.19,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13562,2011-04-08 12:42:00,2011-09-19 10:51:00,3,757,1799.33,50,0.0,0.0,0.0,82,246,599.78,82.0,3,-0.0275,0.13,39.5,209.98,403.8,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13563,2011-07-22 17:21:00,2011-09-16 14:45:00,2,209,777.53,49,0.0,0.0,0.0,84,140,388.76,56.0,1,-0.1117,0.0333,48.7,135.19,259.98,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13564,2010-12-06 17:26:00,2011-07-18 14:33:00,3,636,1724.67,68,2.0,2.0,40.0,144,368,574.89,112.0,3,-0.1113,0.1957,58.2,92.95,178.76,At-Risk High Spenders,"High-priority win-back promotion, dedicated account check-in, special survey."
13565,2011-01-09 14:28:00,2011-11-20 14:33:00,2,172,240.22,35,0.0,0.0,0.0,19,334,120.11,315.0,2,0.0643,-0.1915,13.3,29.59,56.9,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13566,2011-09-18 12:40:00,2011-10-30 11:59:00,2,567,856.84,134,0.0,0.0,0.0,41,83,428.42,42.0,2,-0.0044,-0.0479,30.0,311.89,599.79,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13568,2011-06-19 14:42:00,2011-06-19 14:42:00,1,66,187.05,41,0.0,0.0,0.0,173,173,187.05,173.0,1,-0.3391,-0.0306,59.7,20.68,39.76,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13569,2010-12-07 12:29:00,2011-11-22 13:07:00,2,156,338.62,73,0.0,0.0,0.0,17,368,169.31,351.0,2,0.091,-0.1897,12.7,38.12,73.3,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13570,2011-04-10 13:36:00,2011-04-10 13:36:00,1,161,239.49,27,0.0,0.0,0.0,243,243,239.49,243.0,1,-0.3811,0.0208,61.3,18.1,34.8,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13571,2011-03-31 12:43:00,2011-11-27 10:47:00,12,1757,2088.94,157,0.0,0.0,0.0,13,254,174.08,21.9,0,0.46,0.1832,18.0,320.0,615.38,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13572,2011-05-18 11:59:00,2011-05-18 11:59:00,1,534,1384.25,32,0.0,0.0,0.0,206,206,1384.25,206.0,1,-0.3002,0.0753,61.3,123.39,237.3,At-Risk High Spenders,"High-priority win-back promotion, dedicated account check-in, special survey."
13573,2011-03-31 14:47:00,2011-10-20 14:33:00,2,302,290.25,24,0.0,0.0,0.0,50,253,145.12,203.0,2,-0.068,-0.0703,22.0,42.46,81.65,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13575,2011-06-16 14:24:00,2011-11-16 13:14:00,5,449,732.07,41,0.0,0.0,0.0,23,176,146.41,38.2,3,0.2024,0.0319,20.4,157.1,302.12,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13577,2011-04-12 10:33:00,2011-11-14 15:19:00,4,791,1687.6,61,1.0,20.0,20.0,25,242,421.9,72.3,3,0.1836,0.0365,17.6,272.66,524.34,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13579,2010-12-05 16:10:00,2011-11-25 08:41:00,2,176,467.04,19,0.0,0.0,0.0,15,369,233.52,354.0,2,0.1187,-0.1904,12.2,52.73,101.4,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13581,2011-02-03 14:41:00,2011-02-03 14:41:00,1,30,118.0,10,0.0,0.0,0.0,309,309,118.0,309.0,1,-0.4393,0.0198,61.3,7.01,13.49,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13583,2011-07-07 10:40:00,2011-07-07 10:40:00,1,725,781.03,53,0.0,0.0,0.0,156,156,781.03,156.0,1,-0.2778,0.0176,55.9,104.77,201.47,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13584,2011-02-06 12:49:00,2011-02-06 12:49:00,1,37,142.4,24,0.0,0.0,0.0,307,307,142.4,307.0,1,-0.4323,0.027,61.3,8.52,16.38,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13587,2011-10-07 12:31:00,2011-10-07 12:31:00,1,180,712.4,8,2.0,20.0,66.67,64,64,712.4,64.0,2,-0.1504,-0.093,35.5,238.94,459.5,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13588,2011-03-29 15:53:00,2011-11-24 10:42:00,9,2606,2478.95,131,4.0,33.0,30.77,16,255,275.44,29.9,0,0.388,0.1556,17.9,378.71,728.29,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13589,2011-06-13 12:44:00,2011-11-25 12:10:00,2,114,379.65,21,0.0,0.0,0.0,15,180,189.82,165.0,2,0.1121,-0.1991,12.7,87.37,168.01,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13590,2011-02-09 13:25:00,2011-11-28 12:54:00,6,1848,1981.92,70,1.0,2.0,14.29,11,303,330.32,58.4,0,0.3658,0.0246,12.7,270.95,521.06,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13591,2011-03-18 12:18:00,2011-10-06 12:26:00,3,485,1117.13,56,0.0,0.0,0.0,65,267,372.38,101.0,3,-0.009,0.0821,30.3,138.38,266.11,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13592,2011-03-20 14:01:00,2011-11-04 09:49:00,4,84,247.96,15,0.0,0.0,0.0,36,264,61.99,76.0,3,0.0695,-0.0022,21.6,34.94,67.19,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13593,2011-01-07 16:32:00,2011-08-23 13:35:00,5,719,2011.88,77,1.0,24.0,16.67,108,336,402.38,57.0,3,0.0114,0.2579,61.0,110.81,213.09,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13594,2011-10-18 10:19:00,2011-10-18 10:19:00,1,359,396.97,26,0.0,0.0,0.0,53,53,396.97,53.0,2,-0.1419,-0.1403,33.0,138.3,265.97,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13596,2011-11-27 11:57:00,2011-12-04 12:01:00,2,384,664.11,133,0.0,0.0,0.0,6,13,332.06,7.0,2,0.2523,-0.2754,14.3,295.96,569.15,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13598,2011-10-23 14:28:00,2011-10-23 14:28:00,1,52,160.04,33,1.0,1.0,50.0,47,47,160.04,47.0,2,-0.1537,-0.193,31.7,56.84,109.31,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13599,2010-12-08 10:11:00,2011-12-08 16:10:00,21,3293,5149.92,171,12.0,125.0,36.36,1,367,245.23,18.3,0,0.8749,0.1031,9.2,604.57,1162.64,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13600,2011-01-31 15:27:00,2011-01-31 15:27:00,1,324,219.52,19,0.0,0.0,0.0,312,312,219.52,312.0,1,-0.4207,0.0472,61.3,12.92,24.85,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13601,2011-05-12 16:52:00,2011-10-25 17:31:00,2,548,693.32,90,0.0,0.0,0.0,45,211,346.66,166.0,2,-0.0246,-0.0458,21.2,122.86,236.27,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13602,2011-10-06 11:47:00,2011-10-06 11:47:00,1,267,428.89,23,0.0,0.0,0.0,65,65,428.89,65.0,2,-0.169,-0.1127,35.7,143.4,275.78,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13603,2011-11-13 15:57:00,2011-11-13 15:57:00,1,164,164.34,27,0.0,0.0,0.0,26,26,164.34,26.0,2,-0.0678,-0.2615,27.0,62.38,119.97,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13606,2011-02-01 11:42:00,2011-11-10 17:46:00,3,276,276.75,40,0.0,0.0,0.0,29,312,92.25,141.5,2,0.0625,-0.0725,16.9,34.98,67.26,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13607,2011-10-30 16:17:00,2011-10-30 16:17:00,1,288,675.51,93,0.0,0.0,0.0,40,40,675.51,40.0,2,-0.084,-0.151,30.1,245.53,472.18,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13610,2011-02-27 14:44:00,2011-11-27 15:38:00,7,488,1082.33,165,2.0,2.0,22.22,12,285,154.62,45.5,0,0.3593,0.0383,13.8,155.33,298.72,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13611,2010-12-15 10:31:00,2011-09-11 14:51:00,3,754,1154.4,67,1.0,4.0,25.0,89,360,384.8,135.5,3,-0.0538,0.121,35.8,97.68,187.85,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13614,2011-01-13 12:37:00,2011-11-15 14:47:00,4,564,1585.46,171,0.0,0.0,0.0,24,331,396.36,102.3,3,0.1874,0.0291,16.1,190.69,366.7,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13615,2011-01-25 08:21:00,2011-01-25 08:21:00,1,189,417.69,23,1.0,6.0,50.0,319,319,417.69,319.0,1,-0.4033,0.0771,61.3,24.04,46.24,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13617,2011-06-12 12:55:00,2011-10-30 13:50:00,3,300,544.18,31,0.0,0.0,0.0,40,180,181.39,70.0,3,0.0381,-0.0061,23.7,109.45,210.48,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,1,246,177.34,13,0.0,0.0,0.0,174,174,177.34,174.0,1,-0.3417,-0.0322,59.9,19.39,37.29,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,1,343,213.85,19,0.0,0.0,0.0,117,117,213.85,117.0,1,-0.2774,-0.0719,47.3,45.71,87.9,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13623,2011-02-15 13:08:00,2011-11-09 12:00:00,5,286,727.74,75,2.0,8.0,28.57,31,297,145.55,66.5,3,0.1597,0.0664,20.3,92.67,178.2,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13626,2011-04-01 10:05:00,2011-04-01 10:05:00,1,209,257.23,19,0.0,0.0,0.0,253,253,257.23,253.0,1,-0.3848,0.0287,61.3,18.67,35.9,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13627,2010-12-17 09:52:00,2011-10-11 14:20:00,5,1269,1638.47,84,2.0,3.0,28.57,59,358,327.69,74.8,3,0.093,0.177,31.0,149.84,288.16,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13629,2011-01-05 12:09:00,2011-11-16 13:21:00,11,4372,7792.36,28,0.0,0.0,0.0,23,339,708.4,31.6,0,0.408,0.2865,22.1,849.66,1633.96,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13630,2011-02-27 12:49:00,2011-12-04 15:16:00,7,1391,2031.78,51,4.0,14.0,36.36,5,286,290.25,46.8,0,0.4939,-0.0285,10.6,301.35,579.53,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13631,2011-03-17 17:13:00,2011-09-01 09:57:00,11,467,3070.42,6,1.0,7.0,8.33,100,267,279.13,16.7,3,0.1654,0.4208,81.9,98.76,189.93,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13632,2011-04-10 15:07:00,2011-11-15 10:51:00,5,1031,2118.93,121,1.0,1.0,16.67,25,243,423.79,54.5,3,0.2249,0.0867,18.9,335.56,645.31,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13634,2011-01-16 15:30:00,2011-11-06 13:40:00,5,700,1547.36,156,0.0,0.0,0.0,33,327,309.47,73.5,3,0.1751,0.1058,20.6,178.28,342.84,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13635,2011-10-03 10:55:00,2011-10-03 10:55:00,1,677,1071.03,62,0.0,0.0,0.0,68,68,1071.03,68.0,2,-0.1461,-0.0685,36.4,354.21,681.18,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13636,2011-02-27 14:29:00,2011-11-03 10:30:00,5,592,949.12,57,1.0,6.0,16.67,37,285,189.82,62.0,3,0.1429,0.0985,23.4,121.04,232.77,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13637,2011-04-27 13:06:00,2011-10-18 13:32:00,3,405,804.3,79,0.0,0.0,0.0,52,226,268.1,87.0,3,0.0128,0.0416,26.7,123.78,238.04,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13638,2011-11-24 10:38:00,2011-11-24 10:38:00,1,93,122.64,8,0.0,0.0,0.0,16,16,122.64,16.0,2,-0.0088,-0.3298,24.8,47.96,92.23,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13639,2011-09-26 13:36:00,2011-09-26 13:36:00,1,800,1033.34,39,0.0,0.0,0.0,74,74,1033.34,74.0,1,-0.1596,-0.0599,37.7,334.76,643.77,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13642,2011-05-08 12:34:00,2011-05-08 12:34:00,1,151,312.28,57,0.0,0.0,0.0,216,216,312.28,216.0,1,-0.3552,0.0178,61.3,26.55,51.05,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13643,2011-06-07 11:40:00,2011-11-08 15:37:00,3,273,519.44,24,0.0,0.0,0.0,31,186,173.15,77.5,2,0.0733,-0.038,19.5,106.68,205.14,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13644,2011-08-26 11:53:00,2011-11-23 14:07:00,4,2067,2624.26,144,1.0,7.0,20.0,16,106,656.06,30.0,0,0.2607,0.0039,17.9,964.44,1854.7,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13645,2011-08-11 16:11:00,2011-08-11 16:11:00,1,158,252.1,5,0.0,0.0,0.0,120,120,252.1,120.0,1,-0.2758,-0.0619,47.9,51.94,99.88,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13647,2011-04-19 09:49:00,2011-11-30 12:00:00,4,887,1648.12,65,1.0,1.0,20.0,10,235,412.03,75.0,0,0.31,-0.0686,12.0,292.85,563.17,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13649,2010-12-08 14:46:00,2011-03-28 11:51:00,2,139,346.6,23,0.0,0.0,0.0,257,366,173.3,109.0,1,-0.3019,0.1333,84.2,7.1,13.65,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13650,2011-03-17 12:37:00,2011-11-23 12:22:00,6,922,1836.34,79,1.0,4.0,14.29,17,268,306.06,50.2,0,0.3034,0.0704,15.7,274.09,527.09,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13651,2011-10-31 12:11:00,2011-11-04 14:59:00,2,33,94.2,6,0.0,0.0,0.0,35,40,47.1,5.0,2,-0.0526,-0.16,53.9,22.58,43.43,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13652,2010-12-06 09:21:00,2011-10-25 08:51:00,3,578,1095.08,48,0.0,0.0,0.0,46,369,365.03,161.5,3,0.0405,0.0401,21.5,110.54,212.58,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13654,2011-03-11 12:54:00,2011-10-27 16:24:00,6,2182,2707.33,157,0.0,0.0,0.0,43,273,451.22,46.0,3,0.1838,0.1951,29.8,330.33,635.25,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13655,2011-04-12 09:53:00,2011-08-17 14:25:00,2,605,932.97,52,0.0,0.0,0.0,114,242,466.48,128.0,1,-0.1505,0.0776,44.8,100.98,194.19,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
